policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements,scenario_id,n_donors,clutter_db,rcs,donor_sigma
RANDOM,340007,24.099083537647747,0.14180133709171314,37.93313628537093,59,1,0,0,176,40,20,5,100,100
HIGHEST_SNR,340007,36.83014227468117,1.343495869965781,45.89808455527759,58,2,0,0,176,40,20,5,100,100
SHORTEST_PULSE,340007,35.247647699556296,0.8501786068529161,39.47106293161697,59,1,0,0,176,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340007,25.39495651105249,0.8461563640145091,31.355760005383924,59,1,0,0,176,40,20,5,100,100
NO_PASSIVE,340008,260.2143208656335,3.663725007279643,445.27907653515393,0,0,0,0,225,40,20,5,100,100
RANDOM,340008,45.81183360298756,0.5087447320548675,37.765739087563894,59,1,0,0,225,40,20,5,100,100
HIGHEST_SNR,340008,30.85711111546863,1.4990451419578599,62.69200337180878,60,0,0,0,225,40,20,5,100,100
SHORTEST_PULSE,340008,35.04774601477953,1.5026309009561147,32.84991745350272,60,0,0,0,225,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340008,26.63367570199418,1.0853152242938793,27.163371036260997,60,0,0,0,225,40,20,5,100,100
NO_PASSIVE,340009,393.0233155554464,1.4036798877258403,445.27907653515393,0,0,0,0,211,40,20,5,100,100
RANDOM,340009,18.571412967148373,0.6275850921224079,31.728083552025673,58,1,0,0,211,40,20,5,100,100
HIGHEST_SNR,340009,10.556243282111181,0.3084732425720717,33.34536009107676,58,1,0,0,211,40,20,5,100,100
SHORTEST_PULSE,340009,42.67360627075517,1.0606652354747304,26.505357037944915,59,0,0,0,211,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340009,18.428281346682898,0.2636786478390223,23.23414287237853,57,2,0,0,211,40,20,5,100,100
NO_PASSIVE,340010,181.68344889884153,2.362277883130645,445.27907653515393,0,0,0,0,177,40,20,5,100,100
RANDOM,340010,53.54461265656442,0.7263524863079647,38.53450073361096,59,1,0,0,177,40,20,5,100,100
HIGHEST_SNR,340010,14.074138099624424,0.07950181703553952,45.25606775416315,60,0,0,0,177,40,20,5,100,100
SHORTEST_PULSE,340010,19.826012276102265,0.43402042945279456,43.97184059325307,60,0,0,0,177,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340010,32.06266491188485,0.7406527784028563,37.093076442369856,60,0,0,0,177,40,20,5,100,100
NO_PASSIVE,340011,278.21939719290367,0.6517515287922242,445.27907653515393,0,0,0,0,331,40,20,5,100,100
RANDOM,340011,28.944947254650476,0.486419779392962,28.997800259414984,59,1,0,0,331,40,20,5,100,100
HIGHEST_SNR,340011,45.08744377336968,0.697966320121606,50.4523418442737,59,1,0,0,331,40,20,5,100,100
SHORTEST_PULSE,340011,25.572132629676357,0.4370534653175294,23.043722457160317,55,5,0,0,331,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340011,9.232210284571316,0.33349141871123106,21.876354423188793,58,2,0,0,331,40,20,5,100,100
NO_PASSIVE,340012,288.47588916402447,2.0447962998322193,445.27907653515393,0,0,0,0,211,40,20,5,100,100
RANDOM,340012,17.916605586268485,0.805548725567177,26.092944490533036,58,2,0,0,211,40,20,5,100,100
HIGHEST_SNR,340012,54.689266262972126,1.8821111056355144,26.643986294045643,60,0,0,0,211,40,20,5,100,100
SHORTEST_PULSE,340012,31.671533611814393,1.4196530433749024,30.379097738242574,60,0,0,0,211,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340012,13.645767996747187,0.7044455625682096,19.684905654422636,59,1,0,0,211,40,20,5,100,100
NO_PASSIVE,340013,479.8308611164179,2.0997931491343547,445.27907653515393,0,0,0,0,185,40,20,5,100,100
RANDOM,340013,16.78008645694391,0.5173338066198789,37.20602164622027,59,0,0,0,185,40,20,5,100,100
HIGHEST_SNR,340013,52.229499418591054,1.0705850565244552,36.76582345134004,59,0,0,0,185,40,20,5,100,100
SHORTEST_PULSE,340013,11.899305894725074,0.619096121083265,31.98668894491136,59,0,0,0,185,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340013,41.614648695542954,1.1427036612123085,29.829535627770763,59,0,0,0,185,40,20,5,100,100
NO_PASSIVE,340014,172.63425995071938,0.7954573333743581,445.27907653515393,0,0,0,0,302,40,20,5,100,100
RANDOM,340014,20.928468994362426,1.0858558417411501,34.085768435363256,60,0,0,0,302,40,20,5,100,100
HIGHEST_SNR,340014,23.173522198558885,0.1468546022651874,81.61201419912422,58,2,0,0,302,40,20,5,100,100
SHORTEST_PULSE,340014,14.762921424420853,1.6248659397253515,57.024988647860106,58,2,0,0,302,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340014,21.608188303182903,0.7875931224030774,23.59006415155795,59,1,0,0,302,40,20,5,100,100
NO_PASSIVE,340015,160.5729273064653,0.958760750800559,445.27907653515393,0,0,0,0,282,40,20,5,100,100
RANDOM,340015,10.90097179680623,0.2513512629200525,21.891257222689802,60,0,0,0,282,40,20,5,100,100
HIGHEST_SNR,340015,16.008063918807558,0.10646489138960855,37.58900696874025,60,0,0,0,282,40,20,5,100,100
SHORTEST_PULSE,340015,37.18048410556623,1.0434658974422244,19.91531517104911,60,0,0,0,282,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340015,19.934844393863596,0.7093328984090834,17.648264266306608,60,0,0,0,282,40,20,5,100,100
NO_PASSIVE,340016,580.2341882770259,1.5311376108544554,445.27907653515393,0,0,0,0,296,40,20,5,100,100
RANDOM,340016,22.696870589850967,0.6061926498629583,30.138626546115276,60,0,0,0,296,40,20,5,100,100
HIGHEST_SNR,340016,38.23531699042491,1.315732344819204,46.8637114241294,60,0,0,0,296,40,20,5,100,100
SHORTEST_PULSE,340016,5.073515156172984,0.2476255366201437,27.723658371808945,60,0,0,0,296,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340016,14.41417036213157,0.4470932556742226,24.33666499813514,60,0,0,0,296,40,20,5,100,100
NO_PASSIVE,340017,850.0553442579894,1.5295135784038887,445.27907653515393,0,0,0,0,200,40,20,5,100,100
RANDOM,340017,15.484169496280307,0.22766116453642762,37.6341906851013,57,1,0,0,200,40,20,5,100,100
HIGHEST_SNR,340017,9.480487202743634,0.49304292875726047,44.42474624063902,57,1,0,0,200,40,20,5,100,100
SHORTEST_PULSE,340017,32.56989589228956,1.3456995274234185,34.22182863213441,58,0,0,0,200,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340017,24.62913543273733,1.5463470750019874,32.89306096233288,58,0,0,0,200,40,20,5,100,100
NO_PASSIVE,340018,530.6790603083523,1.2248566022063978,445.27907653515393,0,0,0,0,292,40,20,5,100,100
RANDOM,340018,16.4873086008756,0.4892616962813329,20.16031593256442,59,1,0,0,292,40,20,5,100,100
HIGHEST_SNR,340018,14.87716553272606,0.3502603310069253,31.847435069224147,60,0,0,0,292,40,20,5,100,100
SHORTEST_PULSE,340018,13.448486418433932,0.8512153740621942,23.220185528155206,60,0,0,0,292,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340018,17.320754790304385,0.45116792546242523,17.083729829103447,60,0,0,0,292,40,20,5,100,100
NO_PASSIVE,340019,474.8931511268763,1.7887590549924377,445.27907653515393,0,0,0,0,159,40,20,5,100,100
RANDOM,340019,28.009386020394057,0.4428676391993712,31.48937194563429,60,0,0,0,159,40,20,5,100,100
HIGHEST_SNR,340019,43.151352255367236,0.9297180285926379,53.59496009287752,59,1,0,0,159,40,20,5,100,100
SHORTEST_PULSE,340019,16.27881344082992,0.5625196207492109,29.92437758221004,59,1,0,0,159,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340019,18.318605893477805,0.20614242529078664,30.273637574435913,59,1,0,0,159,40,20,5,100,100
NO_PASSIVE,340020,253.4479592509462,3.099454168547315,445.27907653515393,0,0,0,0,192,40,20,5,100,100
RANDOM,340020,17.97866451725972,0.7482825339528011,23.354895744933295,60,0,0,0,192,40,20,5,100,100
HIGHEST_SNR,340020,11.199834809796513,0.2524324735634476,29.450837235004425,60,0,0,0,192,40,20,5,100,100
SHORTEST_PULSE,340020,13.12012160885428,0.31856683384813717,16.4467347656267,60,0,0,0,192,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340020,21.100373283371997,0.5539398353157133,16.46065651706912,60,0,0,0,192,40,20,5,100,100
NO_PASSIVE,340021,173.85553387286726,2.075409097675011,445.27907653515393,0,0,0,0,390,40,20,5,100,100
RANDOM,340021,32.53751685610899,0.7554051639947988,24.967067250548354,60,0,0,0,390,40,20,5,100,100
HIGHEST_SNR,340021,28.84243977762694,0.5866809123833615,36.046715990926884,60,0,0,0,390,40,20,5,100,100
SHORTEST_PULSE,340021,26.17417146765304,0.7654589450075008,26.12215320770206,60,0,0,0,390,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340021,44.18053450213642,1.2611595229444474,20.120205667996622,59,1,0,0,390,40,20,5,100,100
NO_PASSIVE,340022,132.93641779613813,2.3688266818902903,445.27907653515393,0,0,0,0,321,40,20,5,100,100
RANDOM,340022,26.158271061626515,0.12097220778983872,29.083464698365244,59,1,0,0,321,40,20,5,100,100
HIGHEST_SNR,340022,71.56271195199156,1.436626072289369,47.32593583748991,60,0,0,0,321,40,20,5,100,100
SHORTEST_PULSE,340022,26.77246196609918,0.8931829158665668,22.519288176365617,59,1,0,0,321,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340022,11.213220763534622,0.23576105239287215,20.899927462223598,59,1,0,0,321,40,20,5,100,100
NO_PASSIVE,340023,513.2205944241724,0.6356399588462224,445.27907653515393,0,0,0,0,294,40,20,5,100,100
RANDOM,340023,13.161770048504001,0.16262142652455466,29.088458668271013,59,1,0,0,294,40,20,5,100,100
HIGHEST_SNR,340023,95.1284939560468,1.2635980534487457,77.0360210224241,59,1,0,0,294,40,20,5,100,100
SHORTEST_PULSE,340023,16.414317005840136,1.0988894300318925,22.01987277721586,60,0,0,0,294,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340023,12.170278694990367,0.726595216200193,20.364852856855098,60,0,0,0,294,40,20,5,100,100
NO_PASSIVE,340024,438.88810800090056,2.995192913967151,445.27907653515393,0,0,0,0,221,40,20,5,100,100
RANDOM,340024,57.20356051447011,2.0903797780975237,38.502963021923065,60,0,0,0,221,40,20,5,100,100
HIGHEST_SNR,340024,36.587920180429705,1.8750044083106139,51.96962604312199,60,0,0,0,221,40,20,5,100,100
SHORTEST_PULSE,340024,34.451283661690766,0.19664332910544613,45.44667553475538,60,0,0,0,221,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340024,9.587193721359606,0.5568279670366113,32.19245334794237,60,0,0,0,221,40,20,5,100,100
NO_PASSIVE,340025,187.30242729839378,3.309067570833549,445.27907653515393,0,0,0,0,282,40,20,5,100,100
RANDOM,340025,29.060245361850736,0.2395413233816836,34.75941869253459,54,5,0,0,282,40,20,5,100,100
HIGHEST_SNR,340025,54.752704343704195,0.2624605221117756,64.92874891152302,56,3,0,0,282,40,20,5,100,100
SHORTEST_PULSE,340025,26.653845399366194,0.30461823200479266,26.346579229336058,59,0,0,0,282,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340025,27.13777932471272,0.29390282068987106,26.5305791936915,59,0,0,0,282,40,20,5,100,100
NO_PASSIVE,340026,617.6141974609494,1.126485811733731,445.27907653515393,0,0,0,0,186,40,20,5,100,100
RANDOM,340026,42.99757930910656,1.2059203648996824,33.18498033919603,57,1,0,0,186,40,20,5,100,100
HIGHEST_SNR,340026,17.476901481080166,0.08771555054476705,39.544600874145395,58,0,0,0,186,40,20,5,100,100
SHORTEST_PULSE,340026,27.628664491629724,0.8284589019848557,28.96061786059611,58,0,0,0,186,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340026,4.694140996720676,0.29245202893706956,26.623655036245772,58,0,0,0,186,40,20,5,100,100
NO_PASSIVE,340027,317.48009781719986,1.6902364516324688,445.27907653515393,0,0,0,0,146,40,20,5,100,100
RANDOM,340027,23.687631305341366,1.247968530413007,57.882615541431214,58,0,0,0,146,40,20,5,100,100
HIGHEST_SNR,340027,135.1862085100276,1.5407758858112168,132.20877229122007,58,0,0,0,146,40,20,5,100,100
SHORTEST_PULSE,340027,12.887828974690368,0.7792115358502801,63.77985229066207,58,0,0,0,146,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340027,22.74162952214256,0.6994583526947449,48.52983567270791,58,0,0,0,146,40,20,5,100,100
NO_PASSIVE,340028,399.3513911379047,2.1082708243857464,445.27907653515393,0,0,0,0,168,40,20,5,100,100
RANDOM,340028,7.605532978329786,0.36200308036228057,34.81191457894348,59,0,0,0,168,40,20,5,100,100
HIGHEST_SNR,340028,36.01949696361207,0.40199303436003575,46.38919768480675,59,0,0,0,168,40,20,5,100,100
SHORTEST_PULSE,340028,9.046121513221749,0.5319680693927923,28.74474901635641,57,2,0,0,168,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340028,36.27133926087159,1.2664085049165872,24.644681860297727,58,1,0,0,168,40,20,5,100,100
NO_PASSIVE,340029,297.4182694636191,2.7849004302196287,445.27907653515393,0,0,0,0,293,40,20,5,100,100
RANDOM,340029,12.867185695092518,0.2919393702945649,33.9850509002311,60,0,0,0,293,40,20,5,100,100
HIGHEST_SNR,340029,34.673330133166004,0.5991214499770158,49.342664948563254,60,0,0,0,293,40,20,5,100,100
SHORTEST_PULSE,340029,49.30717644810233,0.6428014139343463,42.68037590666623,60,0,0,0,293,40,20,5,100,100
METROLOGY_CONDITIONED_EIG,340029,22.952683450122713,0.2601659958454613,30.000951098196538,60,0,0,0,293,40,20,5,100,100
NO_PASSIVE,341000,256.1810435885056,0.4230243970809899,445.27907653515393,0,0,0,0,213,41,20,5,1000,30
RANDOM,341000,5.239796222663888,0.4002424502127245,18.853970755968394,60,0,0,0,213,41,20,5,1000,30
HIGHEST_SNR,341000,12.106968875156923,0.13900061791450136,20.556738337196226,60,0,0,0,213,41,20,5,1000,30
SHORTEST_PULSE,341000,9.133343192531976,0.711718173812049,17.444346883665563,60,0,0,0,213,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341000,12.46410520100077,0.5951373203988597,16.0024724569855,59,1,0,0,213,41,20,5,1000,30
NO_PASSIVE,341001,219.43823749107148,0.7174183643813354,445.27907653515393,0,0,0,0,332,41,20,5,1000,30
RANDOM,341001,29.752871654601606,1.1830778019633288,27.598211019021615,60,0,0,0,332,41,20,5,1000,30
HIGHEST_SNR,341001,62.80694704828765,0.7102929612916352,47.261727964146075,60,0,0,0,332,41,20,5,1000,30
SHORTEST_PULSE,341001,48.22140078992392,1.6694734316297624,44.66176897166781,60,0,0,0,332,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341001,40.46909460225038,0.7663133287265066,20.739870711076914,59,1,0,0,332,41,20,5,1000,30
NO_PASSIVE,341002,273.94699404210144,2.190339812717439,445.27907653515393,0,0,0,0,284,41,20,5,1000,30
RANDOM,341002,11.156518014191905,0.4248537710036475,21.78922982333244,57,0,0,0,284,41,20,5,1000,30
HIGHEST_SNR,341002,27.967495823815998,0.7947033565732557,25.604564133857636,56,1,0,0,284,41,20,5,1000,30
SHORTEST_PULSE,341002,29.02474755819666,0.9034073575259999,16.62786783797412,57,0,0,0,284,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341002,30.209634612039096,0.9462440854354031,14.964495109188569,57,0,0,0,284,41,20,5,1000,30
NO_PASSIVE,341003,414.4951594007059,1.0479489283378347,445.27907653515393,0,0,0,0,214,41,20,5,1000,30
RANDOM,341003,10.11464760959243,0.4143644693259176,18.459195580974832,60,0,0,0,214,41,20,5,1000,30
HIGHEST_SNR,341003,9.5654170306979,0.8420987401254393,43.62000567722569,60,0,0,0,214,41,20,5,1000,30
SHORTEST_PULSE,341003,11.37920994840228,0.07282803485595153,13.092257146427096,60,0,0,0,214,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341003,10.584713227352204,0.03672707173359116,13.109811686035153,60,0,0,0,214,41,20,5,1000,30
NO_PASSIVE,341004,654.1132944221985,1.647424379223314,445.27907653515393,0,0,0,0,260,41,20,5,1000,30
RANDOM,341004,16.369236873943446,0.646317264315641,15.73076012321329,60,0,0,0,260,41,20,5,1000,30
HIGHEST_SNR,341004,23.959385291661413,0.6678304329275072,22.336884802519588,60,0,0,0,260,41,20,5,1000,30
SHORTEST_PULSE,341004,9.301461979756814,0.14680232705569451,11.916574160758513,60,0,0,0,260,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341004,16.11179835548721,0.7312168108711831,11.843626848305693,60,0,0,0,260,41,20,5,1000,30
NO_PASSIVE,341005,377.79424980153016,1.9494714722437019,445.27907653515393,0,0,0,0,312,41,20,5,1000,30
RANDOM,341005,32.36443224258379,1.0096679509934403,24.912132326305816,60,0,0,0,312,41,20,5,1000,30
HIGHEST_SNR,341005,41.71125180665346,1.294750123425197,48.813537156510655,59,1,0,0,312,41,20,5,1000,30
SHORTEST_PULSE,341005,13.455702415783291,0.8184999556745508,21.155017680817018,59,1,0,0,312,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341005,16.392837132779587,0.3078184120041047,20.71749980822577,58,2,0,0,312,41,20,5,1000,30
NO_PASSIVE,341006,396.60764698843496,0.7040804856817173,445.27907653515393,0,0,0,0,288,41,20,5,1000,30
RANDOM,341006,8.237872696717215,0.1733952270988817,16.211794256529924,59,1,0,0,288,41,20,5,1000,30
HIGHEST_SNR,341006,11.489217155579956,0.2393918451564456,31.53577578053943,60,0,0,0,288,41,20,5,1000,30
SHORTEST_PULSE,341006,10.045745429178568,0.48519730815408346,10.762769026097684,59,1,0,0,288,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341006,11.632396096191728,0.5203850674373849,10.830094335936975,59,1,0,0,288,41,20,5,1000,30
NO_PASSIVE,341007,394.20782567538083,3.5573928653470017,445.27907653515393,0,0,0,0,264,41,20,5,1000,30
RANDOM,341007,2.525426795593439,0.30818450662112834,27.59852858612672,59,1,0,0,264,41,20,5,1000,30
HIGHEST_SNR,341007,11.27735369632193,0.3232640822963125,24.0136019731843,59,1,0,0,264,41,20,5,1000,30
SHORTEST_PULSE,341007,12.161677534449574,0.596653664575381,17.788182015711264,57,3,0,0,264,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341007,34.78993654605958,1.0970675750035899,18.080253263950112,58,2,0,0,264,41,20,5,1000,30
NO_PASSIVE,341008,250.16521349842535,0.8699668200660239,445.27907653515393,0,0,0,0,311,41,20,5,1000,30
RANDOM,341008,35.42278091531944,0.6860984541703317,22.939237950245992,59,1,0,0,311,41,20,5,1000,30
HIGHEST_SNR,341008,35.47299358545248,1.1614928994825588,28.35252670475947,60,0,0,0,311,41,20,5,1000,30
SHORTEST_PULSE,341008,39.742594968535485,0.585755795201427,22.305496396222683,60,0,0,0,311,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341008,18.325617533975542,0.407626986686592,13.48186718629612,60,0,0,0,311,41,20,5,1000,30
NO_PASSIVE,341009,93.71220476248976,1.6896128555405492,445.27907653515393,0,0,0,0,287,41,20,5,1000,30
RANDOM,341009,34.366266241884176,0.877418498791769,23.189208635272404,60,0,0,0,287,41,20,5,1000,30
HIGHEST_SNR,341009,36.020994699782854,2.1568480858275123,42.6038370861254,60,0,0,0,287,41,20,5,1000,30
SHORTEST_PULSE,341009,8.464912697726897,0.4384088328136932,18.62321306461891,60,0,0,0,287,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341009,5.098991579909877,0.23650537604869862,15.561474821732482,60,0,0,0,287,41,20,5,1000,30
NO_PASSIVE,341010,935.4759711763032,2.843505740933162,445.27907653515393,0,0,0,0,312,41,20,5,1000,30
RANDOM,341010,19.005564935215595,0.6938098938304867,22.925016707649604,60,0,0,0,312,41,20,5,1000,30
HIGHEST_SNR,341010,1544.8584842578614,3.0302745675388163,172.8050420936415,42,18,0,0,312,41,20,5,1000,30
SHORTEST_PULSE,341010,120.90321242235349,2.9318268953926996,46.517221357960395,53,7,0,0,312,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341010,17.179681555850262,0.6367288686099943,19.367666271096976,60,0,0,0,312,41,20,5,1000,30
NO_PASSIVE,341011,134.56157673202526,0.8986835504355078,445.27907653515393,0,0,0,0,358,41,20,5,1000,30
RANDOM,341011,7.354046799321206,0.22396214077854587,18.387973850146448,59,1,0,0,358,41,20,5,1000,30
HIGHEST_SNR,341011,29.88778810394634,0.40700071291975937,44.694380082935304,60,0,0,0,358,41,20,5,1000,30
SHORTEST_PULSE,341011,10.357272234488141,0.5790018614309764,14.391670498224874,60,0,0,0,358,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341011,8.056742990613154,0.5311976648902232,12.603638055082474,60,0,0,0,358,41,20,5,1000,30
NO_PASSIVE,341012,103.7418595194634,1.0921192883090647,445.27907653515393,0,0,0,0,285,41,20,5,1000,30
RANDOM,341012,13.658756906848462,0.9900745509673299,22.71537948599558,60,0,0,0,285,41,20,5,1000,30
HIGHEST_SNR,341012,14.903437892174797,0.6232233894729232,25.132706823849492,60,0,0,0,285,41,20,5,1000,30
SHORTEST_PULSE,341012,10.000108779826204,0.0783904046989924,19.42484945418807,60,0,0,0,285,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341012,6.002266170024743,0.39449430445511613,16.52167905338996,60,0,0,0,285,41,20,5,1000,30
NO_PASSIVE,341013,709.1949092864584,1.2271863218715622,445.27907653515393,0,0,0,0,287,41,20,5,1000,30
RANDOM,341013,8.113172884041912,0.2850228365389359,21.222713804130343,59,1,0,0,287,41,20,5,1000,30
HIGHEST_SNR,341013,118.30235572103321,1.0244025007872066,58.08296713967695,58,2,0,0,287,41,20,5,1000,30
SHORTEST_PULSE,341013,2.411432806470885,0.037183805325422634,13.022860745950608,59,1,0,0,287,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341013,3.971723460648228,0.062045955001387085,13.444209090129416,60,0,0,0,287,41,20,5,1000,30
NO_PASSIVE,341014,367.8689579968031,3.2650944724490683,445.27907653515393,0,0,0,0,360,41,20,5,1000,30
RANDOM,341014,15.251797307247621,0.06857925494975949,23.6026860006206,58,2,0,0,360,41,20,5,1000,30
HIGHEST_SNR,341014,34.05899255942235,0.3476337295877925,30.71862847710897,59,1,0,0,360,41,20,5,1000,30
SHORTEST_PULSE,341014,18.610148411276406,0.4770430489224683,16.62349758614671,58,2,0,0,360,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341014,20.541797699952024,0.6100955778751903,16.00972356812171,59,1,0,0,360,41,20,5,1000,30
NO_PASSIVE,341015,388.95867430276485,0.8436463412064614,445.27907653515393,0,0,0,0,263,41,20,5,1000,30
RANDOM,341015,13.850711443072472,0.13717714526225838,18.340357120225658,59,1,0,0,263,41,20,5,1000,30
HIGHEST_SNR,341015,22.870172748278907,0.6027778440074252,17.528285411328152,57,3,0,0,263,41,20,5,1000,30
SHORTEST_PULSE,341015,7.778607437328371,0.2393723751605117,18.248179153092064,60,0,0,0,263,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341015,12.309919292418146,0.376361942318532,15.84777485084372,56,4,0,0,263,41,20,5,1000,30
NO_PASSIVE,341016,688.5773536976891,1.1496129836275748,445.27907653515393,0,0,0,0,264,41,20,5,1000,30
RANDOM,341016,12.981305750585914,0.515502704045089,16.170941959240018,60,0,0,0,264,41,20,5,1000,30
HIGHEST_SNR,341016,57.19537570222541,2.228720097127664,36.87697085942972,60,0,0,0,264,41,20,5,1000,30
SHORTEST_PULSE,341016,3.4650082525083445,0.06157571026669217,18.64113521214911,60,0,0,0,264,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341016,9.379687329294375,0.43011053602803506,12.509214526163674,60,0,0,0,264,41,20,5,1000,30
NO_PASSIVE,341017,184.13555895519622,1.0007307759621296,445.27907653515393,0,0,0,0,331,41,20,5,1000,30
RANDOM,341017,39.91401738907657,0.9402860254054869,25.10994264774083,58,2,0,0,331,41,20,5,1000,30
HIGHEST_SNR,341017,3.3144726870132066,0.5565798327193243,39.06706556131189,60,0,0,0,331,41,20,5,1000,30
SHORTEST_PULSE,341017,36.09127221924717,0.8330211047584893,17.431448932163867,57,3,0,0,331,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341017,18.054907683064805,0.5167470671361444,15.062789303026003,58,2,0,0,331,41,20,5,1000,30
NO_PASSIVE,341018,386.4011903561518,1.3114427831797066,445.27907653515393,0,0,0,0,308,41,20,5,1000,30
RANDOM,341018,8.424773915537752,0.10697620383744835,14.231291398158158,59,1,0,0,308,41,20,5,1000,30
HIGHEST_SNR,341018,32.16992858963953,0.5049078870837289,52.53537627145953,60,0,0,0,308,41,20,5,1000,30
SHORTEST_PULSE,341018,3.218664761925338,0.21210260314334628,14.17492730467337,60,0,0,0,308,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341018,7.79414822310868,0.12590511000465487,11.616750440138553,59,1,0,0,308,41,20,5,1000,30
NO_PASSIVE,341019,365.6620794645708,1.172631161894512,445.27907653515393,0,0,0,0,286,41,20,5,1000,30
RANDOM,341019,38.36160906650419,0.8402623129923432,18.00520950704966,59,1,0,0,286,41,20,5,1000,30
HIGHEST_SNR,341019,13.16627299584178,0.7574228980615718,26.56336994188508,60,0,0,0,286,41,20,5,1000,30
SHORTEST_PULSE,341019,20.88615736776191,0.18496440877065148,27.33481128554581,60,0,0,0,286,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341019,8.398463380252766,0.1500823720389731,13.087855884156168,60,0,0,0,286,41,20,5,1000,30
NO_PASSIVE,341020,479.78444866159833,2.748601372058913,445.27907653515393,0,0,0,0,358,41,20,5,1000,30
RANDOM,341020,48.751820837446814,1.5350387492616266,21.229593318053098,60,0,0,0,358,41,20,5,1000,30
HIGHEST_SNR,341020,32.6844592557842,1.2389323871331146,94.5579290313162,59,1,0,0,358,41,20,5,1000,30
SHORTEST_PULSE,341020,46.155037603815636,1.0342046811800625,17.982180848579414,59,1,0,0,358,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341020,9.574335381089211,0.3305362649744142,12.425716990156142,59,1,0,0,358,41,20,5,1000,30
NO_PASSIVE,341021,121.82749252846276,1.372607854836666,445.27907653515393,0,0,0,0,311,41,20,5,1000,30
RANDOM,341021,11.191614262880359,0.04135818368770569,19.960293553369723,60,0,0,0,311,41,20,5,1000,30
HIGHEST_SNR,341021,53.81949137655498,0.6435719705853247,91.1738281159664,60,0,0,0,311,41,20,5,1000,30
SHORTEST_PULSE,341021,9.093485665914798,0.27281884464311834,11.9671564000088,60,0,0,0,311,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341021,11.70936966885546,0.28291149641172425,10.176434933503476,60,0,0,0,311,41,20,5,1000,30
NO_PASSIVE,341022,388.3806009917432,2.316441597310974,445.27907653515393,0,0,0,0,336,41,20,5,1000,30
RANDOM,341022,14.729559709365821,0.3116225453679835,22.4006681843332,57,3,0,0,336,41,20,5,1000,30
HIGHEST_SNR,341022,15.976665433206351,0.4411200871569447,24.025840112815114,59,1,0,0,336,41,20,5,1000,30
SHORTEST_PULSE,341022,32.969389181007756,1.4604612886610142,24.30552960135491,60,0,0,0,336,41,20,5,1000,30
METROLOGY_CONDITIONED_EIG,341022,11.31709462420268,0.183443909519124,15.134330695448051,59,1,0,0,336,41,20,5,1000,30
NO_PASSIVE,341023,603.7190315631399,1.6153291851722482,445.27907653515393,0,0,0,0,359,41,20,5,1000,30
RANDOM,341023,17.026626772817664,0.3111391695483251,14.359403192602814,56,4,0,0,359,41,20,5,1000,30
