policy,seed,position_error_final_m,velocity_error_final_mps,position_sigma_final_m,used_measurements,rejected_measurements,assoc_bad_accepted,outlier_accepted,eligible_measurements,scenario_id,n_donors,clutter_db,rcs,donor_sigma,maneuver_deg,assoc_error_prob,outlier_prob
SHORTEST_PULSE,520016,101.39294570680474,3.6172512749361134,33.8783726097154,25,3,0,0,37,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520016,97.71864619757922,3.5548534401692615,33.75951088821756,25,3,0,0,37,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520017,254.3452793331297,4.072316543126031,445.27923823147125,0,0,0,0,50,20,12,10,100,30,45,0.0,0.05
RANDOM,520017,85.15435708101747,3.98734549153486,42.92453245616839,31,5,0,0,50,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520017,83.2153126645469,3.6699812097003424,57.800177316254704,31,5,0,0,50,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520017,82.00021577040833,3.767191988179197,42.55516176713415,30,6,0,0,50,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520017,86.13793653581665,4.048163317797287,42.36534037548134,30,6,0,0,50,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520018,486.7704812875483,3.925225797699327,445.27923823147125,0,0,0,0,147,20,12,10,100,30,45,0.0,0.05
RANDOM,520018,21.271006445678815,1.528750821626106,22.052049414821653,59,1,0,0,147,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520018,20.058614426701162,1.3005848754987974,23.181065993659136,58,2,0,0,147,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520018,33.65217738689769,1.5390742175334753,17.91166374668909,55,5,0,0,147,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520018,14.470690129069787,1.2404011751109398,15.294183306127934,57,3,0,0,147,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520019,745.8635620757051,1.4409284091506023,445.27923823147125,0,0,0,0,16,20,12,10,100,30,45,0.0,0.05
RANDOM,520019,5.8517362981028205,1.2669212371640737,61.22039186292165,13,0,0,0,16,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520019,5.8517362981028205,1.2669212371640737,61.22039186292165,13,0,0,0,16,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520019,11.921884587583428,2.103709461424074,61.198371266704314,13,0,0,0,16,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520019,11.921884587583428,2.103709461424074,61.198371266704314,13,0,0,0,16,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520020,404.381261201171,8.278153329272932,445.27923823147125,0,0,0,0,75,20,12,10,100,30,45,0.0,0.05
RANDOM,520020,157.59752624446944,4.886651472111696,62.66066030174864,54,2,0,0,75,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520020,200.34561204274604,5.78663519609342,77.97975808465905,54,2,0,0,75,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520020,195.18854986772337,6.003072813543314,58.19870259132064,54,2,0,0,75,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520020,165.62014280291402,5.169031960091974,59.095775224076405,54,2,0,0,75,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520021,54.02613781913314,3.4784871026379394,445.27923823147125,0,0,0,0,54,20,12,10,100,30,45,0.0,0.05
RANDOM,520021,47.65624244319935,3.1422864256496568,46.76432261869369,33,1,0,0,54,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520021,52.513423445432345,3.6593918940685373,57.77074005076017,33,1,0,0,54,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520021,83.52665451965643,4.27376479530153,57.68442517152464,33,1,0,0,54,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520021,40.47648390054033,2.669709750098202,42.67890832114716,33,1,0,1,54,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520022,754.4280736679299,7.792394953282828,445.27923823147125,0,0,0,0,57,20,12,10,100,30,45,0.0,0.05
RANDOM,520022,84.83449356124086,4.025128738915192,34.4735470060005,41,3,0,0,57,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520022,101.37265042127025,4.016428420035362,34.73282830444128,42,2,0,0,57,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520022,82.45989022230386,4.440802981734571,31.473570695684344,42,2,0,0,57,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520022,77.20846122569432,3.1825775211730347,31.33432069724798,42,2,0,0,57,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520023,298.6226406440791,1.9402040699214853,445.27923823147125,0,0,0,0,27,20,12,10,100,30,45,0.0,0.05
RANDOM,520023,23.039566647803223,1.277317607296094,51.549726104210826,19,4,0,0,27,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520023,2.826441714149737,1.6856653370227395,67.13038520142464,20,3,0,0,27,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520023,23.039566647803223,1.277317607296094,51.549726104210826,19,4,0,0,27,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520023,22.641453497988103,1.3213216928464087,51.387872037567554,20,3,0,0,27,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520024,509.43522148618956,5.389106417283671,445.27923823147125,0,0,0,0,152,20,12,10,100,30,45,0.0,0.05
RANDOM,520024,9.523921351514895,1.4207607330692347,14.853318741638828,52,3,0,0,152,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520024,58.550780899064286,2.6714281089495167,34.08181138329899,50,5,0,0,152,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520024,23.847667177491175,1.3016313341266357,13.38803033438609,52,3,0,0,152,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520024,15.672303241352955,1.2565211391885789,13.341146990290012,54,1,0,0,152,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520025,252.6035878442087,7.892361860588314,445.27923823147125,0,0,0,0,122,20,12,10,100,30,45,0.0,0.05
RANDOM,520025,112.63763998764996,5.2283137650227465,32.11816653041674,35,5,0,1,122,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520025,64.5584392483928,4.037658366257154,39.14461889732337,37,3,0,2,122,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520025,115.8714272319817,4.657619016414773,26.951099358265836,33,7,0,1,122,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520025,107.26901820060685,4.436397987845465,28.12643717180581,32,8,0,1,122,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520026,217.47114361324327,5.733806349961817,445.27923823147125,0,0,0,0,89,20,12,10,100,30,45,0.0,0.05
RANDOM,520026,60.03243276149931,2.525644158851652,25.061373421488664,36,3,0,1,89,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520026,412.7042600025289,4.747524228045042,148.7517471040636,33,6,0,1,89,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520026,61.10303666529516,1.6832246849351797,21.722762797763615,34,5,0,0,89,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520026,61.42139327054159,1.7608219792172175,21.69597644370785,34,5,0,0,89,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520027,397.4063210105719,2.2679577885550066,445.27923823147125,0,0,0,0,169,20,12,10,100,30,45,0.0,0.05
RANDOM,520027,37.200385317147784,1.104245938096441,22.485808620323365,48,2,0,0,169,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520027,52.4366123255986,1.610604979043992,23.819689252570026,49,1,0,0,169,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520027,41.06837001904083,1.235297700878073,21.060021229109516,47,3,0,0,169,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520027,43.88496742934636,1.7694720677834905,19.911189935723566,48,2,0,0,169,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520028,222.52104583524,3.7062677631147407,445.27923823147125,0,0,0,0,164,20,12,10,100,30,45,0.0,0.05
RANDOM,520028,51.40684561781718,2.2700582985159015,21.67299291705706,44,4,0,1,164,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520028,45.31529320666502,1.7748931187589747,23.914582030249175,46,2,0,0,164,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520028,23.10104484191082,1.133949941721955,20.77914586029178,47,1,0,0,164,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520028,21.447842530241093,0.9771442896843728,17.6637289702905,44,4,0,0,164,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,520029,203.07852372609187,2.854886336052865,445.27923823147125,0,0,0,0,146,20,12,10,100,30,45,0.0,0.05
RANDOM,520029,83.60733230753213,1.7394812532510038,33.28660033689197,57,3,0,1,146,20,12,10,100,30,45,0.0,0.05
HIGHEST_SNR,520029,42.296865626883985,2.3711652935580187,36.59681811357983,58,2,0,1,146,20,12,10,100,30,45,0.0,0.05
SHORTEST_PULSE,520029,51.488289098983756,1.8510644092686157,60.745200020677615,59,1,0,1,146,20,12,10,100,30,45,0.0,0.05
METROLOGY_CONDITIONED_EIG,520029,62.34231714915022,1.5322760227089924,29.4258024716194,58,2,0,1,146,20,12,10,100,30,45,0.0,0.05
NO_PASSIVE,521000,1070.6813467374473,4.166225609067467,445.27923823147125,0,0,0,0,135,21,12,10,100,30,45,0.0,0.15
RANDOM,521000,285.6838943368729,2.6309802938136735,51.50881332248355,26,32,0,2,135,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521000,283.2211408979073,2.989596792145078,58.28520174512926,29,29,0,2,135,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521000,31.771141460008913,1.9638692972741598,49.24912824946896,49,9,0,0,135,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521000,37.80360820265306,1.4573025048526838,22.876357600508065,49,9,0,0,135,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521001,641.6533703047405,5.370532640470498,445.27923823147125,0,0,0,0,105,21,12,10,100,30,45,0.0,0.15
RANDOM,521001,66.18978514263614,2.5188452826627805,26.519301571461472,48,7,0,0,105,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521001,59.39283681205103,2.3644466772733104,28.057856881257617,48,7,0,0,105,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521001,50.69773838441276,2.2644023330559597,21.869238190307637,48,7,0,0,105,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521001,47.73689539913999,2.2369589450768865,21.50667598479212,49,6,0,0,105,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521002,246.59982945817862,5.7839036887239565,445.27923823147125,0,0,0,0,143,21,12,10,100,30,45,0.0,0.15
RANDOM,521002,50.913979839232645,3.068105720757695,24.330121316014942,49,9,0,1,143,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521002,70.5762670167566,3.060335595709612,24.65790198490695,50,8,0,1,143,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521002,49.266061065184545,2.837043825947586,25.326177063818374,31,27,0,2,143,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521002,45.74469697753549,2.9253634744710313,25.24182859207149,29,29,0,3,143,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521003,233.95636169122693,4.5650259990465205,445.27923823147125,0,0,0,0,129,21,12,10,100,30,45,0.0,0.15
RANDOM,521003,371.8463779899739,3.3122382377708655,51.755414017453376,21,27,0,4,129,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521003,342.5963346859195,2.888998974327609,56.73929175659535,23,25,0,3,129,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521003,386.76303476024555,3.316585252701539,129.18076098973242,13,35,0,3,129,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521003,444.8676612295174,5.156066921070917,39.700573861497524,12,36,0,4,129,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521004,358.1125687054741,3.4332525473083657,445.27923823147125,0,0,0,0,86,21,12,10,100,30,45,0.0,0.15
RANDOM,521004,683.2327025999848,0.4757242170172026,117.94860893975392,15,34,0,1,86,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521004,716.5747051081427,0.9513725979303469,125.00187574525278,9,40,0,1,86,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521004,697.8924182367145,0.8663326331429813,115.94891350078271,26,23,0,1,86,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521004,719.176348470538,0.681529516108789,128.84624037480182,7,42,0,1,86,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521005,217.83843828988896,7.268949069355251,445.27923823147125,0,0,0,0,79,21,12,10,100,30,45,0.0,0.15
RANDOM,521005,60.79293149025149,2.9047554102733426,22.327696553278646,38,7,0,0,79,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521005,138.40656107330406,6.883594853828188,66.24880194461997,24,21,0,2,79,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521005,39.48467791786782,2.304195373630056,19.88507450996709,37,8,0,0,79,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521005,65.16405815992084,2.91575552706291,19.34990981610604,39,6,0,0,79,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521006,638.7881921306322,1.838951733437149,445.27923823147125,0,0,0,0,88,21,12,10,100,30,45,0.0,0.15
RANDOM,521006,54.700242824856296,3.6809294501257366,29.731710998998743,20,35,0,3,88,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521006,675.8958338262551,1.2323367178157527,106.68681615874694,10,45,0,3,88,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521006,267.26752361258355,0.3581656294065925,65.20548485246282,9,46,0,2,88,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521006,281.02136605163025,0.17179552646357726,63.276615132397176,9,46,0,3,88,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521007,212.7288895254792,5.1425391677686925,445.27923823147125,0,0,0,0,123,21,12,10,100,30,45,0.0,0.15
RANDOM,521007,89.3608147972565,3.627595400235243,25.62823851335245,50,10,0,0,123,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521007,48.5780802720269,2.663492417887909,20.121488309605525,49,11,0,1,123,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521007,110.96616307173353,3.6682632780526387,34.97476288644666,52,8,0,0,123,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521007,41.00150346155021,2.3109864430091793,20.083074342420122,51,9,0,1,123,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521008,543.2618995089204,5.513382839316316,445.27923823147125,0,0,0,0,21,21,12,10,100,30,45,0.0,0.15
RANDOM,521008,403.6208111855398,5.67055380167762,133.87339430592425,3,18,0,2,21,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521008,403.6208111855398,5.67055380167762,133.87339430592425,3,18,0,2,21,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521008,403.6208111855398,5.67055380167762,133.87339430592425,3,18,0,2,21,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521008,403.6208111855398,5.67055380167762,133.87339430592425,3,18,0,2,21,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521009,475.8371502928477,3.4767494726565547,445.27923823147125,0,0,0,0,120,21,12,10,100,30,45,0.0,0.15
RANDOM,521009,62.49089510836574,2.698141782773334,28.858499209298813,45,10,0,3,120,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521009,101.8424434947124,3.636207722071128,39.19033761117262,49,6,0,2,120,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521009,62.779627568081715,2.848749655417653,23.823228921138867,41,14,0,0,120,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521009,64.05281430064841,2.797182295251375,23.087417013702364,42,13,0,1,120,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521010,583.9730380217857,3.8289084024881612,445.27923823147125,0,0,0,0,44,21,12,10,100,30,45,0.0,0.15
RANDOM,521010,67.17569802070805,0.8000504132554301,39.7010551717777,36,5,0,2,44,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521010,36.34526438888238,0.641696433064189,39.09599875857698,36,5,0,1,44,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521010,36.34526438888238,0.641696433064189,39.09599875857698,36,5,0,1,44,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521010,36.34526438888238,0.641696433064189,39.09599875857698,36,5,0,1,44,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521011,683.1929780859613,4.647685221146095,445.27923823147125,0,0,0,0,22,21,12,10,100,30,45,0.0,0.15
RANDOM,521011,607.0002603020249,4.607628935320068,132.27436275157635,7,15,0,1,22,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521011,607.0002603020249,4.607628935320068,132.27436275157635,7,15,0,1,22,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521011,607.0002603020249,4.607628935320068,132.27436275157635,7,15,0,1,22,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521011,607.0002603020249,4.607628935320068,132.27436275157635,7,15,0,1,22,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521012,130.30428063803336,4.179590102678149,445.27923823147125,0,0,0,0,58,21,12,10,100,30,45,0.0,0.15
RANDOM,521012,73.1172012574274,3.4069979322351633,59.78874450831439,33,4,0,2,58,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521012,109.54686093531548,4.846208071464533,81.31981029135413,33,4,0,1,58,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521012,26.860291828428416,1.6190966855151352,40.45049210218925,35,2,0,1,58,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521012,25.56532030122908,1.6247388620114933,40.494928433135236,34,3,0,1,58,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521013,663.2149872655094,5.8730754950426585,445.27923823147125,0,0,0,0,52,21,12,10,100,30,45,0.0,0.15
RANDOM,521013,89.13446578362229,3.793709174153873,36.721926920708135,25,10,0,1,52,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521013,21.382758207213765,1.9461261373542724,29.618409806963612,31,4,0,0,52,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521013,18.717473191140524,2.015382199470616,29.525767242021058,31,4,0,0,52,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521013,21.496214942244404,2.1425968876795967,29.663494708170713,31,4,0,0,52,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521014,645.8520087424095,5.40686958104096,445.27923823147125,0,0,0,0,41,21,12,10,100,30,45,0.0,0.15
RANDOM,521014,86.30982594758811,3.2109466159459203,52.93631072790354,24,9,0,0,41,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521014,68.58669996217947,2.8295054119529284,61.32389119350773,25,8,0,0,41,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521014,68.58669996217947,2.8295054119529284,61.32389119350773,25,8,0,0,41,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521014,46.03573012664642,2.572923159766379,50.51676718140685,27,6,0,0,41,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521015,214.685045100225,3.9818429408326925,445.27923823147125,0,0,0,0,91,21,12,10,100,30,45,0.0,0.15
RANDOM,521015,56.2446993918207,2.6076606596396434,36.1384202674998,41,5,0,1,91,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521015,70.94656926906994,3.181337784274872,30.562005088644067,43,3,0,0,91,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521015,68.4421644637937,3.2041766524536666,25.50491883709652,42,4,0,0,91,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521015,80.96622617889795,3.5048350791590055,27.170509238023662,39,7,0,0,91,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521016,161.6618079645832,6.298916533196963,445.27923823147125,0,0,0,0,67,21,12,10,100,30,45,0.0,0.15
RANDOM,521016,50.90457460801727,8.20006685003546,39.71841640245727,37,10,0,2,67,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521016,54.38204978091808,8.008057144639048,39.97350132066595,37,10,0,2,67,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521016,54.38204978091808,8.008057144639048,39.97350132066595,37,10,0,2,67,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521016,46.23009116346158,7.9771878713531414,38.892498747443,37,10,0,3,67,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521017,316.40264429118395,6.628272090783762,445.27923823147125,0,0,0,0,68,21,12,10,100,30,45,0.0,0.15
RANDOM,521017,128.1945772943816,4.728132084650223,52.11432541689445,30,5,0,1,68,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521017,207.49417613912087,4.139264942132167,67.32960218403734,34,1,0,1,68,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521017,107.87770682386656,4.23358245919695,35.24100689024742,32,3,0,0,68,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521017,94.10358721933368,4.077581969482199,37.250421456372436,32,3,0,1,68,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521018,335.95554099524054,4.275199281775266,445.27923823147125,0,0,0,0,38,21,12,10,100,30,45,0.0,0.15
RANDOM,521018,80.3059461619402,1.7780909198472785,42.67876980529036,23,2,0,1,38,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521018,37.74808485632436,1.519206683354851,35.54145921945222,25,0,0,1,38,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521018,100.97844089723418,2.2422219223676727,42.704905050247156,23,2,0,1,38,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521018,88.59626061764148,2.1510536230103297,36.91216823401976,23,2,0,1,38,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521019,233.84551695273154,3.1791686487811814,445.27923823147125,0,0,0,0,34,21,12,10,100,30,45,0.0,0.15
RANDOM,521019,3.7627613728426876,2.0132360543221535,59.787661742754345,30,4,0,0,34,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521019,3.7627613728426876,2.0132360543221535,59.787661742754345,30,4,0,0,34,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521019,3.7627613728426876,2.0132360543221535,59.787661742754345,30,4,0,0,34,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521019,3.7627613728426876,2.0132360543221535,59.787661742754345,30,4,0,0,34,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521020,744.5426021655207,3.0254629543623155,445.27923823147125,0,0,0,0,30,21,12,10,100,30,45,0.0,0.15
RANDOM,521020,162.99076761871996,4.864523452171755,56.39149858242648,26,3,0,2,30,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521020,161.41597247520855,4.835684907359611,56.55170765712329,26,3,0,2,30,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521020,162.99076761871996,4.864523452171755,56.39149858242648,26,3,0,2,30,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521020,162.99076761871996,4.864523452171755,56.39149858242648,26,3,0,2,30,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521021,609.0609201042934,6.807302532494516,445.27923823147125,0,0,0,0,53,21,12,10,100,30,45,0.0,0.15
RANDOM,521021,67.12812043796278,3.5228869882302583,38.87962301826693,29,2,0,1,53,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521021,58.54029300175455,3.868058428140241,46.128566036098476,28,3,0,1,53,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521021,58.54029300175455,3.868058428140241,46.128566036098476,28,3,0,1,53,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521021,64.29790921041676,3.950007058383776,36.788147383340664,27,4,0,1,53,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521022,347.1631114570891,3.1548189977860273,445.27923823147125,0,0,0,0,66,21,12,10,100,30,45,0.0,0.15
RANDOM,521022,77.73478773601232,2.804774228690671,29.91417061923083,35,7,0,0,66,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521022,52.20680144718716,2.2987116779407657,35.690144296419916,34,8,0,0,66,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521022,57.799089748656975,2.3607795378991647,32.17623717511599,36,6,0,0,66,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521022,54.8236456425308,2.2149284245236274,25.985532672945006,36,6,0,0,66,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521023,832.1416161255596,3.2187767823524127,445.27923823147125,0,0,0,0,18,21,12,10,100,30,45,0.0,0.15
RANDOM,521023,939.5312197439703,3.2197744245061055,331.6138225660969,1,17,0,1,18,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521023,939.5312197439703,3.2197744245061055,331.6138225660969,1,17,0,1,18,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521023,939.5312197439703,3.2197744245061055,331.6138225660969,1,17,0,1,18,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521023,939.5312197439703,3.2197744245061055,331.6138225660969,1,17,0,1,18,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521024,405.55579818976173,6.05579516913464,445.27923823147125,0,0,0,0,189,21,12,10,100,30,45,0.0,0.15
RANDOM,521024,36.74217517976619,1.4551563171839617,17.47518207976478,53,7,0,0,189,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521024,26.930780778352208,1.4777634896815641,20.895166263335526,52,8,0,0,189,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521024,114.26244198014255,7.017548966207479,22.42198399944099,35,25,0,1,189,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521024,161.30539644142493,6.669583693363623,28.673538832211783,19,41,0,1,189,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521025,387.12809936432774,6.795900890578431,445.27923823147125,0,0,0,0,151,21,12,10,100,30,45,0.0,0.15
RANDOM,521025,32.80312237552434,2.0950337487050095,22.75893425834201,37,11,0,0,151,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521025,11.842585738356943,1.7588617243800528,38.49816634465855,39,9,0,1,151,21,12,10,100,30,45,0.0,0.15
SHORTEST_PULSE,521025,54.67086168326571,2.707951892817559,15.98318699674562,37,11,0,0,151,21,12,10,100,30,45,0.0,0.15
METROLOGY_CONDITIONED_EIG,521025,53.95512261684202,2.749128621964655,16.15151146046841,36,12,0,0,151,21,12,10,100,30,45,0.0,0.15
NO_PASSIVE,521026,178.52798791942223,3.9925757528556156,445.27923823147125,0,0,0,0,71,21,12,10,100,30,45,0.0,0.15
RANDOM,521026,32.91484922508956,1.8359812699272142,26.135344380894534,29,7,0,0,71,21,12,10,100,30,45,0.0,0.15
HIGHEST_SNR,521026,48.79884441486449,2.0874358232820427,25.864025069671733,34,2,0,0,71,21,12,10,100,30,45,0.0,0.15
